# BUSCO version is: 5.8.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
569294at33208	Duplicated	JBWBEE010000204.1	171449	176408	+	133.2	120	https://v10-1.orthodb.org/?query=569294at33208	SAP30-binding protein
569303at33208	Complete	JBWBEE010000623.1	30049	27771	-	299.5	235	https://v10-1.orthodb.org/?query=569303at33208	syntaxin-18
569812at33208	Complete	JBWBEE010001907.1	27645	18919	-	279.3	190	https://v10-1.orthodb.org/?query=569812at33208	protein FRA10AC1
569878at33208	Complete	JBWBEE010000284.1	86419	81945	-	221.2	187	https://v10-1.orthodb.org/?query=569878at33208	Nuclear transcription factor Y subunit gamma
570262at33208	Complete	JBWBEE010000085.1	239566	236184	-	263.7	175	https://v10-1.orthodb.org/?query=570262at33208	Proteasome subunit beta
570646at33208	Complete	JBWBEE010000031.1	75072	77006	+	206.2	147	https://v10-1.orthodb.org/?query=570646at33208	SUI1 domain
570717at33208	Complete	JBWBEE010000067.1	99325	103009	+	260.6	171	https://v10-1.orthodb.org/?query=570717at33208	coiled-coil domain-containing protein 25
571149at33208	Duplicated	JBWBEE010000225.1	59964	61236	+	84.0	89	https://v10-1.orthodb.org/?query=571149at33208	Ribonuclease P/MRP protein subunit
571149at33208	Duplicated	JBWBEE010004117.1	2245	3507	+	82.7	89	https://v10-1.orthodb.org/?query=571149at33208	Ribonuclease P/MRP protein subunit
571944at33208	Complete	JBWBEE010001053.1	10081	12190	+	207.4	201	https://v10-1.orthodb.org/?query=571944at33208	Gemin2/Brr1
572074at33208	Complete	JBWBEE010000041.1	9600	8613	-	172.0	191	https://v10-1.orthodb.org/?query=572074at33208	GYF domain
572434at33208	Complete	JBWBEE010000836.1	45584	42045	-	250.8	187	https://v10-1.orthodb.org/?query=572434at33208	Vta1, C-terminal
572463at33208	Complete	JBWBEE010000162.1	149179	156719	+	285.2	213	https://v10-1.orthodb.org/?query=572463at33208	Eukaryotic translation initiation factor 2B subunit alpha
572754at33208	Complete	JBWBEE010000711.1	39623	46588	+	169.6	122	https://v10-1.orthodb.org/?query=572754at33208	Ribosomal protein L7Ae/L30e/S12e/Gadd45
572845at33208	Complete	JBWBEE010000707.1	8649	13666	+	255.7	159	https://v10-1.orthodb.org/?query=572845at33208	Inosine triphosphate pyrophosphatase
573203at33208	Complete	JBWBEE010000981.1	17246	15956	-	281.0	307	https://v10-1.orthodb.org/?query=573203at33208	Cytoplasmic tRNA 2-thiolation protein 2
573237at33208	Complete	JBWBEE010000006.1	418891	416473	-	260.9	234	https://v10-1.orthodb.org/?query=573237at33208	SUMO-activating enzyme subunit 1
573313at33208	Complete	JBWBEE010000500.1	36507	29566	-	260.3	258	https://v10-1.orthodb.org/?query=573313at33208	Ankyrin repeat
574311at33208	Complete	JBWBEE010001402.1	12540	22055	+	64.8	74	https://v10-1.orthodb.org/?query=574311at33208	RNAse P, Rpr2/Rpp21 subunit
575360at33208	Complete	JBWBEE010001870.1	13687	7835	-	160.0	115	https://v10-1.orthodb.org/?query=575360at33208	Polysaccharide biosynthesis domain
576633at33208	Complete	JBWBEE010000163.1	64371	56186	-	275.5	156	https://v10-1.orthodb.org/?query=576633at33208	charged multivesicular body protein 2a
576938at33208	Complete	JBWBEE010000250.1	41918	40646	-	99.7	100	https://v10-1.orthodb.org/?query=576938at33208	Ribosomal protein L25/L23
576997at33208	Complete	JBWBEE010000114.1	223504	221850	-	197.9	146	https://v10-1.orthodb.org/?query=576997at33208	Translocon-associated protein subunit beta
577068at33208	Complete	JBWBEE010000076.1	272167	270909	-	223.2	182	https://v10-1.orthodb.org/?query=577068at33208	Chromosome 9 open reading frame 78
577339at33208	Complete	JBWBEE010001895.1	14441	11249	-	134.9	112	https://v10-1.orthodb.org/?query=577339at33208	Selenoprotein F/M domain
577929at33208	Fragmented	JBWBEE010000361.1	52537	49128	-	45.4	68	https://v10-1.orthodb.org/?query=577929at33208	NADH dehydrogenase 
578354at33208	Complete	JBWBEE010000912.1	41212	38534	-	227.7	128	https://v10-1.orthodb.org/?query=578354at33208	Ribosomal protein L18e/L15P
578582at33208	Missing
578684at33208	Complete	JBWBEE010000010.1	6697	4039	-	202.2	158	https://v10-1.orthodb.org/?query=578684at33208	Sas10/Utp3/C1D
578726at33208	Complete	JBWBEE010003102.1	8316	328	-	159.1	137	https://v10-1.orthodb.org/?query=578726at33208	snurportin-1
578734at33208	Complete	JBWBEE010001395.1	15555	13185	-	194.2	193	https://v10-1.orthodb.org/?query=578734at33208	Leucine-rich repeat
578959at33208	Complete	JBWBEE010000612.1	15480	16714	+	174.4	116	https://v10-1.orthodb.org/?query=578959at33208	Mediator of RNA polymerase II transcription subunit 10
579029at33208	Complete	JBWBEE010000710.1	61122	62455	+	123.1	139	https://v10-1.orthodb.org/?query=579029at33208	Ribosome biogenesis protein Nop16
580062at33208	Complete	JBWBEE010000172.1	40312	44352	+	173.5	155	https://v10-1.orthodb.org/?query=580062at33208	DNA replication complex GINS protein SLD5
580288at33208	Complete	JBWBEE010000497.1	101374	102941	+	220.6	117	https://v10-1.orthodb.org/?query=580288at33208	Ribosomal protein S8
580851at33208	Complete	JBWBEE010000005.1	459107	457573	-	89.3	104	https://v10-1.orthodb.org/?query=580851at33208	M-phase phosphoprotein 6
580896at33208	Complete	JBWBEE010000099.1	84856	87788	+	246.8	235	https://v10-1.orthodb.org/?query=580896at33208	protein SMG9
581006at33208	Complete	JBWBEE010000787.1	27845	25633	-	122.2	115	https://v10-1.orthodb.org/?query=581006at33208	Ribosomal protein L24
581475at33208	Duplicated	JBWBEE010001053.1	3947	5301	+	138.9	135	https://v10-1.orthodb.org/?query=581475at33208	Ribosomal protein/NADH dehydrogenase domain
581475at33208	Duplicated	JBWBEE010002832.1	13086	15290	+	138.9	135	https://v10-1.orthodb.org/?query=581475at33208	Ribosomal protein/NADH dehydrogenase domain
581543at33208	Complete	JBWBEE010000429.1	113128	111884	-	144.9	156	https://v10-1.orthodb.org/?query=581543at33208	COMM domain
581547at33208	Complete	JBWBEE010000258.1	133990	131301	-	247.1	151	https://v10-1.orthodb.org/?query=581547at33208	Actin-related protein 2/3 complex subunit 3
581621at33208	Complete	JBWBEE010001378.1	23591	19583	-	307.6	161	https://v10-1.orthodb.org/?query=581621at33208	Ribosomal protein L13
581717at33208	Complete	JBWBEE010000063.1	191908	201696	+	208.5	214	https://v10-1.orthodb.org/?query=581717at33208	WD40/YVTN repeat-like-containing domain superfamily
581779at33208	Complete	JBWBEE010000405.1	108635	110210	+	150.9	287	https://v10-1.orthodb.org/?query=581779at33208	Las1
582265at33208	Complete	JBWBEE010000045.1	193643	200392	+	198.4	160	https://v10-1.orthodb.org/?query=582265at33208	TIP41-like protein
582341at33208	Complete	JBWBEE010000038.1	298254	299698	+	204.8	104	https://v10-1.orthodb.org/?query=582341at33208	Ribosomal protein L14P
582473at33208	Complete	JBWBEE010000526.1	69521	81482	+	347.3	160	https://v10-1.orthodb.org/?query=582473at33208	zinc finger matrin-type protein 2
582823at33208	Fragmented	JBWBEE010000321.1	112177	111579	-	144.1	135	https://v10-1.orthodb.org/?query=582823at33208	Ribosomal protein L19
582951at33208	Complete	JBWBEE010000138.1	28782	27427	-	161.1	104	https://v10-1.orthodb.org/?query=582951at33208	LSM domain, eukaryotic/archaea-type
583626at33208	Complete	JBWBEE010000638.1	19611	18418	-	94.4	130	https://v10-1.orthodb.org/?query=583626at33208	protein LSM12 homolog
584023at33208	Complete	JBWBEE010000188.1	65862	68707	+	230.4	203	https://v10-1.orthodb.org/?query=584023at33208	Protein KTI12/L-seryl-tRNA(Sec) kinase
584333at33208	Complete	JBWBEE010002335.1	11238	11748	+	84.2	113	https://v10-1.orthodb.org/?query=584333at33208	BLOC-1-related complex subunit 5
584373at33208	Complete	JBWBEE010000027.1	292234	291904	-	67.9	56	https://v10-1.orthodb.org/?query=584373at33208	Ribosomal protein L30, ferredoxin-like fold domain
585078at33208	Complete	JBWBEE010000027.1	315112	314068	-	92.8	75	https://v10-1.orthodb.org/?query=585078at33208	Sas10/Utp3/C1D
585232at33208	Complete	JBWBEE010000734.1	3475	6508	+	148.4	115	https://v10-1.orthodb.org/?query=585232at33208	Uncharacterised protein family UPF0454
585305at33208	Complete	JBWBEE010000094.1	167268	168005	+	174.2	85	https://v10-1.orthodb.org/?query=585305at33208	PHF5-like
585313at33208	Complete	JBWBEE010000546.1	64067	65614	+	253.7	170	https://v10-1.orthodb.org/?query=585313at33208	Trafficking protein particle complex subunit
585656at33208	Complete	JBWBEE010001407.1	1766	7412	+	204.8	136	https://v10-1.orthodb.org/?query=585656at33208	Translocon-associated protein subunit gamma
585726at33208	Complete	JBWBEE010000028.1	354263	352677	-	197.7	156	https://v10-1.orthodb.org/?query=585726at33208	Methyltransferase domain
585809at33208	Complete	JBWBEE010000736.1	54535	29916	-	187.5	189	https://v10-1.orthodb.org/?query=585809at33208	Ribosomal biogenesis regulatory protein
586156at33208	Complete	JBWBEE010001933.1	11883	9903	-	133.0	116	https://v10-1.orthodb.org/?query=586156at33208	Prefoldin alpha-like
586310at33208	Complete	JBWBEE010000311.1	78542	79611	+	160.9	139	https://v10-1.orthodb.org/?query=586310at33208	26S Proteasome non-ATPase regulatory subunit 9
586690at33208	Complete	JBWBEE010000664.1	66020	62365	-	162.1	121	https://v10-1.orthodb.org/?query=586690at33208	endothelial differentiation-related factor 1
586719at33208	Complete	JBWBEE010004407.1	5965	8213	+	205.1	128	https://v10-1.orthodb.org/?query=586719at33208	Ribosomal L24 domain containing 1
587399at33208	Complete	JBWBEE010000152.1	79412	77268	-	132.3	136	https://v10-1.orthodb.org/?query=587399at33208	NUS1 dehydrodolichyl diphosphate synthase subunit
587407at33208	Complete	JBWBEE010000552.1	82299	77758	-	168.8	172	https://v10-1.orthodb.org/?query=587407at33208	Proteasome assembly chaperone 2
587513at33208	Complete	JBWBEE010000004.1	321878	327927	+	288.4	271	https://v10-1.orthodb.org/?query=587513at33208	Endoplasmic reticulum lectin 1
587688at33208	Complete	JBWBEE010000084.1	129393	131666	+	100.9	86	https://v10-1.orthodb.org/?query=587688at33208	Zinc finger, CCCH-type
587958at33208	Complete	JBWBEE010000398.1	78927	77555	-	184.0	85	https://v10-1.orthodb.org/?query=587958at33208	splicing factor 3B subunit 6
589773at33208	Missing
589901at33208	Fragmented	JBWBEE010011056.1	241	757	+	91.5	81	https://v10-1.orthodb.org/?query=589901at33208	Cytochrome B561-related
590221at33208	Complete	JBWBEE010000998.1	1627	3451	+	106.5	96	https://v10-1.orthodb.org/?query=590221at33208	RNA polymerase subunit RPB4/RPC9
590347at33208	Complete	JBWBEE010000648.1	31545	30475	-	134.6	141	https://v10-1.orthodb.org/?query=590347at33208	Transmembrane protein 267
590416at33208	Complete	JBWBEE010000187.1	29913	31959	+	253.3	162	https://v10-1.orthodb.org/?query=590416at33208	Snf7 family
590470at33208	Complete	JBWBEE010000007.1	523947	521551	-	184.8	207	https://v10-1.orthodb.org/?query=590470at33208	Ribosomal RNA-processing protein 7, C-terminal domain
591316at33208	Complete	JBWBEE010000695.1	42231	47897	+	150.1	106	https://v10-1.orthodb.org/?query=591316at33208	TM2 domain
591391at33208	Complete	JBWBEE010000924.1	28669	37240	+	174.5	129	https://v10-1.orthodb.org/?query=591391at33208	N-acetyltransferase 9
591498at33208	Complete	JBWBEE010000075.1	221662	225306	+	175.0	164	https://v10-1.orthodb.org/?query=591498at33208	TMEM33/Pom33 family
592087at33208	Complete	JBWBEE010000227.1	18193	17026	-	213.4	138	https://v10-1.orthodb.org/?query=592087at33208	RNA polymerase Rpb7-like , N-terminal
592094at33208	Complete	JBWBEE010004319.1	2493	380	-	258.9	170	https://v10-1.orthodb.org/?query=592094at33208	Mediator complex, subunit Med6
592759at33208	Complete	JBWBEE010000019.1	144276	142225	-	236.8	173	https://v10-1.orthodb.org/?query=592759at33208	Pre-mRNA-splicing factor  Cwf15/Cwc15
592872at33208	Complete	JBWBEE010000002.1	45047	43605	-	182.3	140	https://v10-1.orthodb.org/?query=592872at33208	ESCRT-II complex, Vps25 subunit
594172at33208	Complete	JBWBEE010002658.1	12941	18406	+	193.4	100	https://v10-1.orthodb.org/?query=594172at33208	Ribosomal protein S11
594271at33208	Complete	JBWBEE010000622.1	24779	26129	+	88.9	93	https://v10-1.orthodb.org/?query=594271at33208	NADH dehydrogenase 
594842at33208	Complete	JBWBEE010000086.1	126597	129124	+	184.8	115	https://v10-1.orthodb.org/?query=594842at33208	ER membrane protein complex subunit 4
594937at33208	Complete	JBWBEE010000022.1	262600	261058	-	89.1	112	https://v10-1.orthodb.org/?query=594937at33208	Transmembrane protein 223
595010at33208	Complete	JBWBEE010000375.1	35901	34803	-	275.6	250	https://v10-1.orthodb.org/?query=595010at33208	tubulin-specific chaperone C
595316at33208	Complete	JBWBEE010000325.1	47063	41621	-	179.8	132	https://v10-1.orthodb.org/?query=595316at33208	HD domain
595404at33208	Complete	JBWBEE010000320.1	46286	44893	-	193.9	123	https://v10-1.orthodb.org/?query=595404at33208	Oligosaccharyl transferase complex, subunit OST3/OST6
595858at33208	Complete	JBWBEE010000219.1	177218	170627	-	344.7	279	https://v10-1.orthodb.org/?query=595858at33208	Rab-GTPase-TBC domain
596131at33208	Complete	JBWBEE010000427.1	76556	77307	+	160.4	101	https://v10-1.orthodb.org/?query=596131at33208	Transcription elongation factor SPT4
596973at33208	Complete	JBWBEE010000715.1	62120	73950	+	130.2	138	https://v10-1.orthodb.org/?query=596973at33208	Mediator of RNA polymerase II transcription subunit 19
597023at33208	Complete	JBWBEE010000610.1	32986	33490	+	110.1	140	https://v10-1.orthodb.org/?query=597023at33208	Mitochondrial ribosomal protein L10
597816at33208	Complete	JBWBEE010000342.1	53682	51550	-	176.3	147	https://v10-1.orthodb.org/?query=597816at33208	Protein N-terminal glutamine amidohydrolase, alpha beta roll
598405at33208	Complete	JBWBEE010000329.1	92368	90431	-	143.1	95	https://v10-1.orthodb.org/?query=598405at33208	H/ACA ribonucleoprotein complex subunit
598944at33208	Complete	JBWBEE010000775.1	33244	24841	-	212.2	217	https://v10-1.orthodb.org/?query=598944at33208	Zinc finger, double-stranded RNA binding
599320at33208	Complete	JBWBEE010000218.1	18773	17392	-	136.5	94	https://v10-1.orthodb.org/?query=599320at33208	Ribosomal protein L35A
600462at33208	Complete	JBWBEE010000016.1	423233	420672	-	166.1	178	https://v10-1.orthodb.org/?query=600462at33208	THUMP domain
600823at33208	Complete	JBWBEE010000201.1	171947	173194	+	146.1	151	https://v10-1.orthodb.org/?query=600823at33208	XPA, C-terminal
601242at33208	Complete	JBWBEE010000389.1	104176	102099	-	172.2	112	https://v10-1.orthodb.org/?query=601242at33208	protein Dr1
601650at33208	Complete	JBWBEE010000229.1	116920	127518	+	136.0	110	https://v10-1.orthodb.org/?query=601650at33208	Ribosomal protein L7/L12, C-terminal
601768at33208	Complete	JBWBEE010000510.1	83246	89129	+	256.7	236	https://v10-1.orthodb.org/?query=601768at33208	Short chain dehydrogenase/reductase family 39U member 1
601875at33208	Complete	JBWBEE010000302.1	58857	63051	+	175.3	232	https://v10-1.orthodb.org/?query=601875at33208	Winged helix-like DNA-binding domain superfamily
601886at33208	Complete	JBWBEE010000038.1	157894	154471	-	201.1	183	https://v10-1.orthodb.org/?query=601886at33208	DTW
601967at33208	Complete	JBWBEE010000035.1	37627	36818	-	123.2	104	https://v10-1.orthodb.org/?query=601967at33208	DnaJ domain
602089at33208	Complete	JBWBEE010003353.1	4600	3087	-	165.4	99	https://v10-1.orthodb.org/?query=602089at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1
602148at33208	Complete	JBWBEE010000005.1	194535	195583	+	107.0	78	https://v10-1.orthodb.org/?query=602148at33208	Mss4
602587at33208	Complete	JBWBEE010001709.1	22366	20541	-	118.8	70	https://v10-1.orthodb.org/?query=602587at33208	DNA-directed RNA polymerase, RBP11-like dimerisation domain
603239at33208	Complete	JBWBEE010000725.1	42011	42548	+	135.2	111	https://v10-1.orthodb.org/?query=603239at33208	WIBG, Mago-binding
603370at33208	Complete	JBWBEE010000031.1	18278	19994	+	199.0	123	https://v10-1.orthodb.org/?query=603370at33208	Ribosomal protein L23/L25, N-terminal
603609at33208	Complete	JBWBEE010000180.1	82306	84533	+	145.1	114	https://v10-1.orthodb.org/?query=603609at33208	Signal recognition particle, SRP19 subunit
603673at33208	Complete	JBWBEE010000200.1	70785	78356	+	179.1	125	https://v10-1.orthodb.org/?query=603673at33208	NADH dehydrogenase 
604211at33208	Complete	JBWBEE010000407.1	122640	120336	-	165.1	154	https://v10-1.orthodb.org/?query=604211at33208	N-acetylglucosaminyl phosphatidylinositol deacetylase-related
604943at33208	Complete	JBWBEE010000208.1	69080	70265	+	158.7	112	https://v10-1.orthodb.org/?query=604943at33208	Trafficking protein particle complex subunit 2
605189at33208	Complete	JBWBEE010004001.1	3618	5063	+	67.9	73	https://v10-1.orthodb.org/?query=605189at33208	GSKIP domain
606048at33208	Complete	JBWBEE010002945.1	6288	7443	+	154.1	128	https://v10-1.orthodb.org/?query=606048at33208	Peptide chain release factor class I/class II
606539at33208	Complete	JBWBEE010000752.1	55195	57226	+	163.5	116	https://v10-1.orthodb.org/?query=606539at33208	Ribosomal protein L14e domain
606748at33208	Complete	JBWBEE010000072.1	172089	171047	-	134.2	86	https://v10-1.orthodb.org/?query=606748at33208	Transcription initiation factor IIA, gamma subunit, C-terminal
606776at33208	Missing
606795at33208	Complete	JBWBEE010000222.1	51192	48116	-	130.1	101	https://v10-1.orthodb.org/?query=606795at33208	Biogenesis of lysosome-related organelles complex 1 subunit 1
606958at33208	Complete	JBWBEE010000580.1	81503	80408	-	141.3	99	https://v10-1.orthodb.org/?query=606958at33208	DNA polymerase epsilon subunit 3
607862at33208	Complete	JBWBEE010000117.1	192223	191701	-	134.5	100	https://v10-1.orthodb.org/?query=607862at33208	Ribosomal protein L29/L35
608011at33208	Complete	JBWBEE010000664.1	61380	62206	+	135.8	74	https://v10-1.orthodb.org/?query=608011at33208	LSM domain, eukaryotic/archaea-type
608074at33208	Complete	JBWBEE010001546.1	6890	14765	+	181.4	129	https://v10-1.orthodb.org/?query=608074at33208	WASH complex subunit 3
608190at33208	Complete	JBWBEE010000683.1	60318	61610	+	110.2	92	https://v10-1.orthodb.org/?query=608190at33208	Prefoldin beta-like
608669at33208	Missing
608869at33208	Complete	JBWBEE010000060.1	175318	176391	+	155.6	105	https://v10-1.orthodb.org/?query=608869at33208	NADH dehydrogenase 
608924at33208	Complete	JBWBEE010000319.1	42897	40735	-	172.6	119	https://v10-1.orthodb.org/?query=608924at33208	Ribosomal protein L27e
609899at33208	Complete	JBWBEE010000049.1	28147	29723	+	125.2	99	https://v10-1.orthodb.org/?query=609899at33208	Ribosomal protein L47, mitochondrial
610427at33208	Complete	JBWBEE010000001.1	210046	226002	+	128.8	98	https://v10-1.orthodb.org/?query=610427at33208	Trm112-like
610541at33208	Complete	JBWBEE010000028.1	346269	345734	-	100.6	130	https://v10-1.orthodb.org/?query=610541at33208	Ribosomal protein L28/L40, mitochondrial
611258at33208	Complete	JBWBEE010000334.1	50567	45156	-	190.7	188	https://v10-1.orthodb.org/?query=611258at33208	DnaJ domain
611279at33208	Complete	JBWBEE010000119.1	60661	63539	+	212.3	192	https://v10-1.orthodb.org/?query=611279at33208	U3 small nucleolar RNA-associated protein 11
611373at33208	Complete	JBWBEE010000141.1	205943	205351	-	131.1	94	https://v10-1.orthodb.org/?query=611373at33208	Peptidyl-tRNA hydrolase, PTH2
611891at33208	Complete	JBWBEE010000079.1	20466	19288	-	65.1	77	https://v10-1.orthodb.org/?query=611891at33208	Ribosomal protein L49/IMG2
612760at33208	Complete	JBWBEE010000010.1	105444	98307	-	151.5	86	https://v10-1.orthodb.org/?query=612760at33208	Zinc finger, CHCC-type
612825at33208	Complete	JBWBEE010000301.1	65184	66413	+	153.4	139	https://v10-1.orthodb.org/?query=612825at33208	IBA57, iron-sulfur cluster assembly
613522at33208	Complete	JBWBEE010000036.1	271310	269939	-	145.4	190	https://v10-1.orthodb.org/?query=613522at33208	Mitochondrial ribosomal protein L46
613580at33208	Complete	JBWBEE010000729.1	3397	6371	+	263.3	240	https://v10-1.orthodb.org/?query=613580at33208	dolichol kinase
613851at33208	Complete	JBWBEE010000117.1	188038	189472	+	118.9	108	https://v10-1.orthodb.org/?query=613851at33208	Ribosomal L28e/Mak16
614305at33208	Missing
615531at33208	Complete	JBWBEE010000005.1	216840	209164	-	143.3	87	https://v10-1.orthodb.org/?query=615531at33208	Rab5-interacting protein
615585at33208	Complete	JBWBEE010000568.1	15580	17142	+	117.7	85	https://v10-1.orthodb.org/?query=615585at33208	Ribosomal protein S16
615840at33208	Missing
616120at33208	Duplicated	JBWBEE010002284.1	16054	14259	-	124.0	106	https://v10-1.orthodb.org/?query=616120at33208	Prefoldin beta-like
616120at33208	Duplicated	JBWBEE010004077.1	6947	8798	+	124.0	106	https://v10-1.orthodb.org/?query=616120at33208	Prefoldin beta-like
616149at33208	Complete	JBWBEE010000395.1	27563	28648	+	100.7	81	https://v10-1.orthodb.org/?query=616149at33208	Biogenesis of lysosome-related organelles complex-1, subunit 2
616613at33208	Complete	JBWBEE010000478.1	38012	37276	-	162.7	80	https://v10-1.orthodb.org/?query=616613at33208	Small nuclear ribonucleoprotein D1
616716at33208	Complete	JBWBEE010000014.1	304441	302646	-	173.6	124	https://v10-1.orthodb.org/?query=616716at33208	ATP synthase, F1 complex, delta/epsilon subunit, N-terminal
617020at33208	Complete	JBWBEE010000060.1	243932	243050	-	237.4	199	https://v10-1.orthodb.org/?query=617020at33208	Lysine methyltransferase
617441at33208	Complete	JBWBEE010000011.1	222615	222960	+	166.1	79	https://v10-1.orthodb.org/?query=617441at33208	LSM domain, eukaryotic/archaea-type
617522at33208	Complete	JBWBEE010000362.1	76094	75272	-	110.1	99	https://v10-1.orthodb.org/?query=617522at33208	Ribosomal protein/NADH dehydrogenase domain
617667at33208	Complete	JBWBEE010000512.1	43400	41741	-	138.6	81	https://v10-1.orthodb.org/?query=617667at33208	LSM domain, eukaryotic/archaea-type
618339at33208	Complete	JBWBEE010000210.1	132418	133169	+	139.0	83	https://v10-1.orthodb.org/?query=618339at33208	LSM domain, eukaryotic/archaea-type
618421at33208	Complete	JBWBEE010000205.1	94932	87837	-	105.1	98	https://v10-1.orthodb.org/?query=618421at33208	Ribosomal protein L14P
618516at33208	Complete	JBWBEE010003353.1	4796	5601	+	156.4	147	https://v10-1.orthodb.org/?query=618516at33208	GINS complex, subunit Psf3
618986at33208	Complete	JBWBEE010000255.1	79960	81829	+	133.8	103	https://v10-1.orthodb.org/?query=618986at33208	coiled-coil domain-containing protein 12
619250at33208	Complete	JBWBEE010001106.1	29899	31685	+	93.8	119	https://v10-1.orthodb.org/?query=619250at33208	Chromosome 19 open reading frame 54
619326at33208	Complete	JBWBEE010000201.1	13292	10875	-	146.6	91	https://v10-1.orthodb.org/?query=619326at33208	DNA-directed RNA polymerase, RBP11-like dimerisation domain
619415at33208	Complete	JBWBEE010000047.1	235440	227197	-	165.6	139	https://v10-1.orthodb.org/?query=619415at33208	RWD domain
620546at33208	Complete	JBWBEE010001275.1	28406	27770	-	138.6	126	https://v10-1.orthodb.org/?query=620546at33208	synaptosomal-associated protein 29
620753at33208	Complete	JBWBEE010000552.1	91248	92577	+	127.0	114	https://v10-1.orthodb.org/?query=620753at33208	Protein SYS1 homolog
621585at33208	Complete	JBWBEE010000351.1	44537	47021	+	113.2	105	https://v10-1.orthodb.org/?query=621585at33208	NADH dehydrogenase 
621808at33208	Complete	JBWBEE010000062.1	121167	120312	-	168.0	82	https://v10-1.orthodb.org/?query=621808at33208	LSM domain, eukaryotic/archaea-type
622156at33208	Fragmented	JBWBEE010004370.1	826	13	-	83.5	69	https://v10-1.orthodb.org/?query=622156at33208	alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial
622172at33208	Missing
622270at33208	Complete	JBWBEE010000322.1	103665	102417	-	185.0	96	https://v10-1.orthodb.org/?query=622270at33208	Peptidyl-prolyl cis-trans isomerase
622461at33208	Complete	JBWBEE010000019.1	282744	281095	-	192.2	106	https://v10-1.orthodb.org/?query=622461at33208	Ribosomal protein S25
622560at33208	Duplicated	JBWBEE010002406.1	12004	7639	-	199.0	127	https://v10-1.orthodb.org/?query=622560at33208	Ribosomal protein L24e-related
622560at33208	Duplicated	JBWBEE010000597.1	90711	92746	+	199.7	116	https://v10-1.orthodb.org/?query=622560at33208	Ribosomal protein L24e-related
623138at33208	Complete	JBWBEE010002107.1	10514	8327	-	104.6	97	https://v10-1.orthodb.org/?query=623138at33208	Ribosomal protein S11
623324at33208	Complete	JBWBEE010001820.1	10141	10879	+	209.5	118	https://v10-1.orthodb.org/?query=623324at33208	Ribosomal protein S19/S15
623444at33208	Complete	JBWBEE010003969.1	10307	6888	-	212.8	161	https://v10-1.orthodb.org/?query=623444at33208	protein Hikeshi
623995at33208	Complete	JBWBEE010000073.1	51942	52734	+	102.3	68	https://v10-1.orthodb.org/?query=623995at33208	Signal recognition particle 9 kDa protein
625077at33208	Complete	JBWBEE010000069.1	38350	39521	+	145.8	104	https://v10-1.orthodb.org/?query=625077at33208	Ribosomal protein L20
625091at33208	Complete	JBWBEE010000405.1	59039	59805	+	69.8	75	https://v10-1.orthodb.org/?query=625091at33208	Ribosomal protein S28, mitochondrial
625769at33208	Complete	JBWBEE010000334.1	101428	99209	-	154.7	94	https://v10-1.orthodb.org/?query=625769at33208	Transcription initiation factor TFIID subunit 12 domain
628082at33208	Complete	JBWBEE010000260.1	122296	113577	-	157.9	74	https://v10-1.orthodb.org/?query=628082at33208	LSM domain, eukaryotic/archaea-type
628231at33208	Complete	JBWBEE010000422.1	96415	95053	-	112.0	95	https://v10-1.orthodb.org/?query=628231at33208	Ragulator complex protein LAMTOR3
628247at33208	Complete	JBWBEE010000136.1	141089	142267	+	119.5	86	https://v10-1.orthodb.org/?query=628247at33208	programmed cell death protein 5
629763at33208	Complete	JBWBEE010000527.1	82829	83877	+	123.7	63	https://v10-1.orthodb.org/?query=629763at33208	small nuclear ribonucleoprotein G
630073at33208	Complete	JBWBEE010000378.1	37224	37753	+	122.4	59	https://v10-1.orthodb.org/?query=630073at33208	Short coiled-coil protein
631107at33208	Complete	JBWBEE010000348.1	36250	35266	-	116.5	132	https://v10-1.orthodb.org/?query=631107at33208	Mitochondrial 28S ribosomal protein S31
631173at33208	Complete	JBWBEE010000369.1	117943	118978	+	108.9	82	https://v10-1.orthodb.org/?query=631173at33208	huntingtin-interacting protein K
631196at33208	Complete	JBWBEE010000537.1	35184	36221	+	141.4	147	https://v10-1.orthodb.org/?query=631196at33208	coiled-coil domain-containing protein 124
631662at33208	Complete	JBWBEE010001293.1	16824	15403	-	123.8	85	https://v10-1.orthodb.org/?query=631662at33208	Ribosomal protein L36e
631767at33208	Complete	JBWBEE010000321.1	110844	109417	-	155.8	112	https://v10-1.orthodb.org/?query=631767at33208	Nuclear envelope phosphatase-regulatory subunit 1
631798at33208	Complete	JBWBEE010002153.1	22261	18713	-	101.3	113	https://v10-1.orthodb.org/?query=631798at33208	WRB/Get1 family
631811at33208	Complete	JBWBEE010000762.1	64239	60495	-	189.2	140	https://v10-1.orthodb.org/?query=631811at33208	SRP-independent targeting protein 2/TMEM208
632234at33208	Complete	JBWBEE010000818.1	21120	22140	+	184.2	99	https://v10-1.orthodb.org/?query=632234at33208	Ribosomal protein L31e
