# BUSCO version is: 5.8.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
594172at33208	Complete	Aip_025237-T1	192.9	100	https://v10-1.orthodb.org/?query=594172at33208	Ribosomal protein S11
594271at33208	Complete	Aip_015186-T1	88.2	93	https://v10-1.orthodb.org/?query=594271at33208	NADH dehydrogenase 
594842at33208	Complete	Aip_004726-T1	183.2	115	https://v10-1.orthodb.org/?query=594842at33208	ER membrane protein complex subunit 4
594937at33208	Complete	Aip_001811-T1	81.4	79	https://v10-1.orthodb.org/?query=594937at33208	Transmembrane protein 223
595010at33208	Complete	Aip_011623-T1	221.9	218	https://v10-1.orthodb.org/?query=595010at33208	tubulin-specific chaperone C
595316at33208	Complete	Aip_010775-T1	175.4	132	https://v10-1.orthodb.org/?query=595316at33208	HD domain
595404at33208	Complete	Aip_010659-T1	199.8	126	https://v10-1.orthodb.org/?query=595404at33208	Oligosaccharyl transferase complex, subunit OST3/OST6
595858at33208	Fragmented	Aip_008511-T1	202.9	135	https://v10-1.orthodb.org/?query=595858at33208	Rab-GTPase-TBC domain
596131at33208	Complete	Aip_012553-T1	159.7	101	https://v10-1.orthodb.org/?query=596131at33208	Transcription elongation factor SPT4
596973at33208	Missing
597023at33208	Complete	Aip_015032-T1	110.0	154	https://v10-1.orthodb.org/?query=597023at33208	Mitochondrial ribosomal protein L10
597816at33208	Complete	Aip_011080-T1	176.3	147	https://v10-1.orthodb.org/?query=597816at33208	Protein N-terminal glutamine amidohydrolase, alpha beta roll
598405at33208	Fragmented	Aip_010857-T1	79.4	54	https://v10-1.orthodb.org/?query=598405at33208	H/ACA ribonucleoprotein complex subunit
598944at33208	Complete	Aip_016770-T1	152.3	158	https://v10-1.orthodb.org/?query=598944at33208	Zinc finger, double-stranded RNA binding
599320at33208	Complete	Aip_008462-T1	137.4	94	https://v10-1.orthodb.org/?query=599320at33208	Ribosomal protein L35A
600462at33208	Complete	Aip_001468-T1	166.1	178	https://v10-1.orthodb.org/?query=600462at33208	THUMP domain
600823at33208	Complete	Aip_008074-T1	146.1	151	https://v10-1.orthodb.org/?query=600823at33208	XPA, C-terminal
601242at33208	Complete	Aip_011886-T1	172.1	112	https://v10-1.orthodb.org/?query=601242at33208	protein Dr1
601650at33208	Complete	Aip_008719-T1	135.3	110	https://v10-1.orthodb.org/?query=601650at33208	Ribosomal protein L7/L12, C-terminal
601768at33208	Complete	Aip_013820-T1	258.4	237	https://v10-1.orthodb.org/?query=601768at33208	Short chain dehydrogenase/reductase family 39U member 1
601875at33208	Complete	Aip_010326-T1	175.3	232	https://v10-1.orthodb.org/?query=601875at33208	Winged helix-like DNA-binding domain superfamily
601886at33208	Complete	Aip_002694-T1	201.1	183	https://v10-1.orthodb.org/?query=601886at33208	DTW
601967at33208	Duplicated	Aip_002511-T2	126.8	122	https://v10-1.orthodb.org/?query=601967at33208	DnaJ domain
601967at33208	Duplicated	Aip_002511-T1	123.2	104	https://v10-1.orthodb.org/?query=601967at33208	DnaJ domain
602089at33208	Complete	Aip_026720-T1	165.4	99	https://v10-1.orthodb.org/?query=602089at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1
602148at33208	Complete	Aip_000426-T1	107.0	78	https://v10-1.orthodb.org/?query=602148at33208	Mss4
602587at33208	Complete	Aip_022309-T1	117.0	70	https://v10-1.orthodb.org/?query=602587at33208	DNA-directed RNA polymerase, RBP11-like dimerisation domain
603239at33208	Complete	Aip_016260-T1	135.2	111	https://v10-1.orthodb.org/?query=603239at33208	WIBG, Mago-binding
603370at33208	Complete	Aip_002315-T1	207.7	126	https://v10-1.orthodb.org/?query=603370at33208	Ribosomal protein L23/L25, N-terminal
603609at33208	Complete	Aip_007508-T1	145.1	114	https://v10-1.orthodb.org/?query=603609at33208	Signal recognition particle, SRP19 subunit
603673at33208	Complete	Aip_008025-T1	178.8	121	https://v10-1.orthodb.org/?query=603673at33208	NADH dehydrogenase 
604211at33208	Complete	Aip_012223-T1	166.4	154	https://v10-1.orthodb.org/?query=604211at33208	N-acetylglucosaminyl phosphatidylinositol deacetylase-related
604943at33208	Complete	Aip_008225-T1	106.4	112	https://v10-1.orthodb.org/?query=604943at33208	Trafficking protein particle complex subunit 2
605189at33208	Complete	Aip_027824-T1	67.9	73	https://v10-1.orthodb.org/?query=605189at33208	GSKIP domain
606048at33208	Complete	Aip_025898-T1	154.1	128	https://v10-1.orthodb.org/?query=606048at33208	Peptide chain release factor class I/class II
606539at33208	Complete	Aip_016552-T1	164.0	116	https://v10-1.orthodb.org/?query=606539at33208	Ribosomal protein L14e domain
606748at33208	Complete	Aip_004210-T1	133.3	86	https://v10-1.orthodb.org/?query=606748at33208	Transcription initiation factor IIA, gamma subunit, C-terminal
606776at33208	Complete	Aip_000886-T1	55.1	94	https://v10-1.orthodb.org/?query=606776at33208	TMEM70 family
606795at33208	Complete	Aip_008569-T1	130.0	101	https://v10-1.orthodb.org/?query=606795at33208	Biogenesis of lysosome-related organelles complex 1 subunit 1
606958at33208	Complete	Aip_014664-T1	141.3	99	https://v10-1.orthodb.org/?query=606958at33208	DNA polymerase epsilon subunit 3
607862at33208	Complete	Aip_005767-T1	133.7	99	https://v10-1.orthodb.org/?query=607862at33208	Ribosomal protein L29/L35
608011at33208	Complete	Aip_015659-T1	135.8	74	https://v10-1.orthodb.org/?query=608011at33208	LSM domain, eukaryotic/archaea-type
608074at33208	Complete	Aip_021634-T1	181.4	129	https://v10-1.orthodb.org/?query=608074at33208	WASH complex subunit 3
608190at33208	Missing
608669at33208	Missing
608869at33208	Complete	Aip_003682-T1	155.6	105	https://v10-1.orthodb.org/?query=608869at33208	NADH dehydrogenase 
608924at33208	Complete	Aip_010633-T1	172.6	119	https://v10-1.orthodb.org/?query=608924at33208	Ribosomal protein L27e
609899at33208	Complete	Aip_003190-T1	123.8	104	https://v10-1.orthodb.org/?query=609899at33208	Ribosomal protein L47, mitochondrial
610427at33208	Duplicated	Aip_031129-T1	130.5	98	https://v10-1.orthodb.org/?query=610427at33208	Trm112-like
610427at33208	Duplicated	Aip_000043-T1	129.8	98	https://v10-1.orthodb.org/?query=610427at33208	Trm112-like
610541at33208	Complete	Aip_002205-T1	92.3	123	https://v10-1.orthodb.org/?query=610541at33208	Ribosomal protein L28/L40, mitochondrial
611258at33208	Complete	Aip_010933-T1	190.7	188	https://v10-1.orthodb.org/?query=611258at33208	DnaJ domain
611279at33208	Complete	Aip_005819-T1	212.3	192	https://v10-1.orthodb.org/?query=611279at33208	U3 small nucleolar RNA-associated protein 11
611373at33208	Complete	Aip_006541-T1	131.1	94	https://v10-1.orthodb.org/?query=611373at33208	Peptidyl-tRNA hydrolase, PTH2
611891at33208	Complete	Aip_004434-T1	64.9	77	https://v10-1.orthodb.org/?query=611891at33208	Ribosomal protein L49/IMG2
612760at33208	Complete	Aip_000898-T1	151.3	86	https://v10-1.orthodb.org/?query=612760at33208	Zinc finger, CHCC-type
612825at33208	Complete	Aip_010302-T1	152.1	139	https://v10-1.orthodb.org/?query=612825at33208	IBA57, iron-sulfur cluster assembly
613522at33208	Complete	Aip_002610-T1	145.4	190	https://v10-1.orthodb.org/?query=613522at33208	Mitochondrial ribosomal protein L46
613580at33208	Complete	Aip_016292-T1	263.6	240	https://v10-1.orthodb.org/?query=613580at33208	dolichol kinase
613851at33208	Complete	Aip_005765-T1	118.9	108	https://v10-1.orthodb.org/?query=613851at33208	Ribosomal L28e/Mak16
614305at33208	Missing
615531at33208	Complete	Aip_000428-T1	143.7	87	https://v10-1.orthodb.org/?query=615531at33208	Rab5-interacting protein
615585at33208	Complete	Aip_014512-T1	117.7	85	https://v10-1.orthodb.org/?query=615585at33208	Ribosomal protein S16
615840at33208	Fragmented	Aip_030156-T1	37.0	83	https://v10-1.orthodb.org/?query=615840at33208	Ribosomal protein S15
616120at33208	Duplicated	Aip_024294-T1	124.0	106	https://v10-1.orthodb.org/?query=616120at33208	Prefoldin beta-like
616120at33208	Duplicated	Aip_027943-T1	124.0	106	https://v10-1.orthodb.org/?query=616120at33208	Prefoldin beta-like
616149at33208	Complete	Aip_011977-T1	99.0	81	https://v10-1.orthodb.org/?query=616149at33208	Biogenesis of lysosome-related organelles complex-1, subunit 2
616613at33208	Complete	Aip_013332-T1	161.6	80	https://v10-1.orthodb.org/?query=616613at33208	Small nuclear ribonucleoprotein D1
616716at33208	Complete	Aip_001278-T1	173.6	124	https://v10-1.orthodb.org/?query=616716at33208	ATP synthase, F1 complex, delta/epsilon subunit, N-terminal
617020at33208	Complete	Aip_003696-T1	237.4	199	https://v10-1.orthodb.org/?query=617020at33208	Lysine methyltransferase
617441at33208	Complete	Aip_001033-T1	165.9	79	https://v10-1.orthodb.org/?query=617441at33208	LSM domain, eukaryotic/archaea-type
617522at33208	Complete	Aip_011407-T1	110.2	100	https://v10-1.orthodb.org/?query=617522at33208	Ribosomal protein/NADH dehydrogenase domain
617667at33208	Complete	Aip_013842-T1	138.6	81	https://v10-1.orthodb.org/?query=617667at33208	LSM domain, eukaryotic/archaea-type
618339at33208	Complete	Aip_008276-T1	138.8	83	https://v10-1.orthodb.org/?query=618339at33208	LSM domain, eukaryotic/archaea-type
618421at33208	Complete	Aip_008151-T1	104.2	98	https://v10-1.orthodb.org/?query=618421at33208	Ribosomal protein L14P
618516at33208	Complete	Aip_026721-T1	156.4	147	https://v10-1.orthodb.org/?query=618516at33208	GINS complex, subunit Psf3
618986at33208	Complete	Aip_009326-T1	143.8	111	https://v10-1.orthodb.org/?query=618986at33208	coiled-coil domain-containing protein 12
619250at33208	Complete	Aip_019216-T1	86.6	111	https://v10-1.orthodb.org/?query=619250at33208	Chromosome 19 open reading frame 54
619326at33208	Complete	Aip_008043-T1	146.6	91	https://v10-1.orthodb.org/?query=619326at33208	DNA-directed RNA polymerase, RBP11-like dimerisation domain
619415at33208	Complete	Aip_003128-T1	165.6	139	https://v10-1.orthodb.org/?query=619415at33208	RWD domain
620546at33208	Complete	Aip_020245-T1	138.0	126	https://v10-1.orthodb.org/?query=620546at33208	synaptosomal-associated protein 29
620753at33208	Complete	Aip_014347-T1	127.0	114	https://v10-1.orthodb.org/?query=620753at33208	Protein SYS1 homolog
621585at33208	Complete	Aip_011251-T1	113.2	105	https://v10-1.orthodb.org/?query=621585at33208	NADH dehydrogenase 
621808at33208	Complete	Aip_003766-T1	168.0	82	https://v10-1.orthodb.org/?query=621808at33208	LSM domain, eukaryotic/archaea-type
622156at33208	Fragmented	Aip_028374-T1	80.8	69	https://v10-1.orthodb.org/?query=622156at33208	alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial
622172at33208	Complete	Aip_008340-T1	64.2	98	https://v10-1.orthodb.org/?query=622172at33208	Ribosomal protein L28/L24
622270at33208	Complete	Aip_010730-T1	185.0	96	https://v10-1.orthodb.org/?query=622270at33208	Peptidyl-prolyl cis-trans isomerase
622461at33208	Complete	Aip_001643-T1	193.2	106	https://v10-1.orthodb.org/?query=622461at33208	Ribosomal protein S25
622560at33208	Duplicated	Aip_024601-T1	201.2	128	https://v10-1.orthodb.org/?query=622560at33208	Ribosomal protein L24e-related
622560at33208	Duplicated	Aip_014882-T1	192.2	111	https://v10-1.orthodb.org/?query=622560at33208	Ribosomal protein L24e-related
623138at33208	Missing
623324at33208	Complete	Aip_022739-T1	209.5	118	https://v10-1.orthodb.org/?query=623324at33208	Ribosomal protein S19/S15
623444at33208	Complete	Aip_027773-T1	212.8	161	https://v10-1.orthodb.org/?query=623444at33208	protein Hikeshi
623995at33208	Complete	Aip_004238-T1	102.3	68	https://v10-1.orthodb.org/?query=623995at33208	Signal recognition particle 9 kDa protein
625077at33208	Complete	Aip_004062-T1	145.8	104	https://v10-1.orthodb.org/?query=625077at33208	Ribosomal protein L20
625091at33208	Complete	Aip_012176-T1	69.8	75	https://v10-1.orthodb.org/?query=625091at33208	Ribosomal protein S28, mitochondrial
625769at33208	Duplicated	Aip_010937-T1	152.7	94	https://v10-1.orthodb.org/?query=625769at33208	Transcription initiation factor TFIID subunit 12 domain
625769at33208	Duplicated	Aip_010937-T2	152.3	94	https://v10-1.orthodb.org/?query=625769at33208	Transcription initiation factor TFIID subunit 12 domain
628082at33208	Complete	Aip_009462-T1	158.3	74	https://v10-1.orthodb.org/?query=628082at33208	LSM domain, eukaryotic/archaea-type
628231at33208	Complete	Aip_012476-T1	111.7	95	https://v10-1.orthodb.org/?query=628231at33208	Ragulator complex protein LAMTOR3
628247at33208	Complete	Aip_006368-T1	116.0	86	https://v10-1.orthodb.org/?query=628247at33208	programmed cell death protein 5
629763at33208	Missing
630073at33208	Complete	Aip_011682-T1	120.4	59	https://v10-1.orthodb.org/?query=630073at33208	Short coiled-coil protein
631107at33208	Complete	Aip_011203-T1	116.3	132	https://v10-1.orthodb.org/?query=631107at33208	Mitochondrial 28S ribosomal protein S31
631173at33208	Complete	Aip_011540-T1	108.9	82	https://v10-1.orthodb.org/?query=631173at33208	huntingtin-interacting protein K
631196at33208	Complete	Aip_014148-T1	141.4	147	https://v10-1.orthodb.org/?query=631196at33208	coiled-coil domain-containing protein 124
631662at33208	Complete	Aip_020351-T1	123.8	85	https://v10-1.orthodb.org/?query=631662at33208	Ribosomal protein L36e
631767at33208	Complete	Aip_010697-T1	155.8	112	https://v10-1.orthodb.org/?query=631767at33208	Nuclear envelope phosphatase-regulatory subunit 1
631798at33208	Complete	Aip_023879-T1	101.3	113	https://v10-1.orthodb.org/?query=631798at33208	WRB/Get1 family
631811at33208	Complete	Aip_016658-T1	189.1	140	https://v10-1.orthodb.org/?query=631811at33208	SRP-independent targeting protein 2/TMEM208
632234at33208	Complete	Aip_017139-T1	190.2	103	https://v10-1.orthodb.org/?query=632234at33208	Ribosomal protein L31e
632472at33208	Complete	Aip_021164-T1	97.3	96	https://v10-1.orthodb.org/?query=632472at33208	Transmembrane protein 18
632566at33208	Complete	Aip_001706-T1	249.5	154	https://v10-1.orthodb.org/?query=632566at33208	PUA domain
633007at33208	Complete	Aip_003285-T1	148.1	131	https://v10-1.orthodb.org/?query=633007at33208	LRP chaperone MESD
633282at33208	Missing
633619at33208	Missing
634446at33208	Complete	Aip_014731-T1	142.2	80	https://v10-1.orthodb.org/?query=634446at33208	Ribosomal protein L37ae
634447at33208	Complete	Aip_004197-T1	157.0	91	https://v10-1.orthodb.org/?query=634447at33208	Ubiquitin-like protein ATG12
636041at33208	Complete	Aip_010323-T1	114.2	86	https://v10-1.orthodb.org/?query=636041at33208	Signal recognition particle, SRP14 subunit
636070at33208	Complete	Aip_009868-T1	80.0	94	https://v10-1.orthodb.org/?query=636070at33208	Ribosomal protein L27
636300at33208	Complete	Aip_001234-T1	153.3	74	https://v10-1.orthodb.org/?query=636300at33208	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
636423at33208	Complete	Aip_004141-T1	68.4	70	https://v10-1.orthodb.org/?query=636423at33208	Mitochondrial ribosomal protein L32
637971at33208	Complete	Aip_011404-T1	84.2	87	https://v10-1.orthodb.org/?query=637971at33208	Zinc finger, HIT-type
638541at33208	Complete	Aip_029976-T1	105.5	75	https://v10-1.orthodb.org/?query=638541at33208	Vps72/YL1, C-terminal
639252at33208	Complete	Aip_020285-T1	112.5	106	https://v10-1.orthodb.org/?query=639252at33208	coiled-coil domain-containing protein 58
640187at33208	Complete	Aip_005022-T1	231.6	247	https://v10-1.orthodb.org/?query=640187at33208	Protein prenyltransferase, alpha subunit
640349at33208	Complete	Aip_009303-T1	75.6	74	https://v10-1.orthodb.org/?query=640349at33208	Ribosomal protein S27/S33, mitochondrial
641073at33208	Complete	Aip_015613-T1	70.2	123	https://v10-1.orthodb.org/?query=641073at33208	nuclear fragile X mental retardation-interacting protein 1
641257at33208	Duplicated	Aip_023202-T1	60.5	108	https://v10-1.orthodb.org/?query=641257at33208	DoxX family
641257at33208	Duplicated	Aip_026195-T1	58.5	108	https://v10-1.orthodb.org/?query=641257at33208	DoxX family
642323at33208	Complete	Aip_008069-T1	64.7	66	https://v10-1.orthodb.org/?query=642323at33208	Ribosomal protein L37, mitochondrial
642552at33208	Fragmented	Aip_001002-T1	90.8	75	https://v10-1.orthodb.org/?query=642552at33208	Ribosomal protein S18
642773at33208	Complete	Aip_009966-T1	75.4	58	https://v10-1.orthodb.org/?query=642773at33208	DAP1/DAPL1
643380at33208	Complete	Aip_015592-T1	95.1	84	https://v10-1.orthodb.org/?query=643380at33208	kxDL motif-containing protein 1
643883at33208	Complete	Aip_001389-T1	96.9	64	https://v10-1.orthodb.org/?query=643883at33208	Protein FAM32A
643954at33208	Complete	Aip_019531-T1	59.1	107	https://v10-1.orthodb.org/?query=643954at33208	28S ribosomal protein S26
644034at33208	Complete	Aip_010153-T1	86.5	51	https://v10-1.orthodb.org/?query=644034at33208	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein
648300at33208	Fragmented	Aip_011516-T1	63.6	63	https://v10-1.orthodb.org/?query=648300at33208	coiled-coil domain-containing protein 43
649979at33208	Complete	Aip_005116-T1	107.6	99	https://v10-1.orthodb.org/?query=649979at33208	Prefoldin subunit 4
